Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Dealer_Region,Cluster,PCA1,PCA2
Male,951000,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,78758-7841,Passenger,Austin,0,0.7600303843549778,0.20507821557255146
Male,1390000,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,Austin,0,0.7566443050984091,0.43114065988602124
Male,2320000,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,Middletown,1,-0.6857352660534858,0.4972155656328261
Female,2752000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,53546-9427,SUV,Aurora,0,0.719089319969666,-0.3760113757385127
Male,655000,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,85257-3102,Sedan,Greenville,1,-0.6771860449687608,0.1787542382286993
Male,890000,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,38701-8047,Hatchback,Greenville,0,0.7431935148887345,0.18860751370079032
Male,1330000,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Hatchback,Pasco,1,-0.6665513900318963,0.42454041100836304
Male,13500,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,53546-9427,Passenger,Janesville,1,-0.6802635974017528,-0.06270592219905391
Male,900000,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,Scottsdale,1,-0.6439087880571618,0.1997212993154447
Male,570000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Sedan,Scottsdale,0,0.7620100996235766,0.17047144250975466
Male,715000,Audi,A6,Overhead Camshaft,Manual,Black,25000,78758-7841,SUV,Austin,0,0.7288474573238914,0.18224014084074214
Female,630000,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,Janesville,2,-0.689579108409982,-0.7238225229356149
Female,700500,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,Scottsdale,2,-0.6632268297897859,-0.7035436048525362
Male,2130000,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,06457-3834,Sedan,Middletown,1,-0.7041830464715767,0.482925058787667
Male,13500,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,60504-7114,SUV,Aurora,1,-0.68228737562749,-0.06054607471701334
Male,2950000,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,38701-8047,Hatchback,Greenville,0,0.7557752289442139,0.5345748418663117
Male,2150000,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,SUV,Pasco,1,-0.6885842785020445,0.4838619653029115
Female,1700000,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,Middletown,0,0.7530108663652846,-0.44911598715674994
Male,13500,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,SUV,Aurora,1,-0.6370653955552843,-0.06801224724719346
Male,1540000,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Passenger,Greenville,0,0.763497531575785,0.4259827291661449
Male,1300000,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,99301-3882,Passenger,Pasco,0,0.7588128141139101,0.42666557723457466
Male,960000,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,Pasco,1,-0.6785113239617765,0.2010375154764501
Male,13500,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,SUV,Janesville,1,-0.6668284253852885,-0.06744911331152625
Male,1810000,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,Scottsdale,0,0.7478476255695197,0.45634044422187414
Male,1130000,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,Middletown,1,-0.6513753416239836,0.2207641124270665
Male,1090000,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,78758-7841,Sedan,Austin,0,0.7531678099606163,0.20574174682002067
Male,500000,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,06457-3834,SUV,Middletown,1,-0.6711301018450925,0.16971216277743495
Female,1700000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Sedan,Austin,0,0.7394525629608566,-0.45532999902095084
Male,860000,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,06457-3834,Hatchback,Middletown,1,-0.6789920006194329,0.18973286383146504
Male,13500,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Hatchback,Janesville,0,0.7569944249669749,-0.0640870389903847
Male,2035000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500,85257-3102,Hatchback,Scottsdale,1,-0.6594482274765074,0.47963784037005475
Male,1372500,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250,53546-9427,Passenger,Janesville,1,-0.6430225181166142,0.4270537939929775
Male,1800000,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,Scottsdale,1,-0.653198005740057,0.4587599586327693
Male,1250000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,99301-3882,Hatchback,Middletown,1,-0.6621820621408394,0.4199413203160689
Male,1175000,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,53546-9427,Sedan,Aurora,1,-0.6650540443305671,0.4019358619528126
Male,1100000,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Passenger,Aurora,0,0.7733419653515756,0.20397328467940756
Male,1315000,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,38701-8047,Hatchback,Greenville,1,-0.6670098904855359,0.41382943739185163
Female,480000,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,99301-3882,SUV,Pasco,0,0.7630028831710438,-0.734647009900865
Female,423500,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,53546-9427,SUV,Janesville,0,0.7488378788922021,-0.7433968331903902
Female,13500,BMW,528i,Overhead Camshaft,Manual,Black,21000,85257-3102,SUV,Scottsdale,0,0.7258840292056221,-0.9515833233176147
Male,13500,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,60504-7114,SUV,Aurora,1,-0.6847456986392414,-0.06741456614481511
Male,653000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,38701-8047,Passenger,Greenville,1,-0.6687481206874275,0.17825744837749813
Male,13500,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,Pasco,0,0.7496684793437596,-0.05825928539954839
Male,2862000,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,53546-9427,Sedan,Janesville,1,-0.6897872406437114,0.5302954194003875
Male,2180000,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,Scottsdale,0,0.7219344890422641,0.49702454490734804
Male,13500,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,Passenger,Austin,1,-0.6585091620428896,-0.06587560681319382
Male,1500000,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,06457-3834,Hatchback,Middletown,1,-0.6697443810721713,0.427877095766678
Male,1190000,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,Aurora,0,0.7423863535845054,0.4102811276933841
Female,920000,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,Greenville,2,-0.667578031731713,-0.6980863561713766
Male,320000,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,Pasco,1,-0.6645242027744541,0.15770930285932172
Male,690000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,53546-9427,Hardtop,Janesville,1,-0.6385032468358248,0.1765057869342579
Male,13500,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hardtop,Middletown,0,0.773112686157226,-0.06557760475293062
Male,905000,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,Scottsdale,1,-0.6482912565615977,0.20882361268916894
Male,13500,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,Austin,1,-0.6662890597730542,-0.0645893155507179
Female,1180000,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,Middletown,2,-0.6891856126055818,-0.49161830964706577
Male,800000,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,85257-3102,SUV,Greenville,0,0.725755888706064,0.1936531850851282
Male,1225000,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,78758-7841,SUV,Pasco,1,-0.6400015005428165,0.40976727713447847
Female,1200000,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,Janesville,2,-0.6760771786255744,-0.4921816079885965
Male,13500,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Hatchback,Scottsdale,1,-0.6789504953316347,-0.05825159856496254
Male,1350000,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,99301-3882,Hardtop,Pasco,1,-0.6507690718473874,0.43001175338311337
Male,426000,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,Austin,1,-0.6719256007786407,0.16233893106423114
Male,1447500,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,06457-3834,Sedan,Middletown,1,-0.6639420410873439,0.431372337426696
Male,770000,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Hardtop,Janesville,1,-0.6434760056816123,0.1837783667111006
Male,1610000,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,06457-3834,Passenger,Middletown,0,0.7451980049120486,0.43096806576148516
Female,1540000,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,Janesville,2,-0.6903339890394503,-0.4657705553345398
Male,1285000,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,85257-3102,SUV,Scottsdale,1,-0.661051981687619,0.4273589485950382
Male,1400000,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,60504-7114,Hardtop,Aurora,0,0.7670352582717335,0.42099866923101525
Male,1200000,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,38701-8047,Hatchback,Greenville,1,-0.6787031421975496,0.40451511742210644
Male,1720000,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,SUV,Middletown,0,0.7495212734097607,0.45728296696183257
Female,600000,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,78758-7841,Hardtop,Austin,2,-0.6730269762484594,-0.7203755452036724
Male,457000,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,60504-7114,SUV,Aurora,0,0.7704222773416463,0.15285943246987732
Male,2450000,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,Aurora,1,-0.6855156936291714,0.5020678554918829
Male,1975000,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,78758-7841,Hatchback,Austin,0,0.7643240263895932,0.4710064924498887
Female,860000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,99301-3882,SUV,Pasco,2,-0.6796127302146876,-0.7004440446666127
Male,944000,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,Sedan,Greenville,1,-0.6496805273354828,0.19806941693947877
Male,1135000,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,38701-8047,SUV,Greenville,0,0.7632611204907223,0.20294109450693876
Female,2210000,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Sedan,Greenville,0,0.7432925626814941,-0.4179567068057551
Male,316000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,SUV,Middletown,1,-0.6734802338312624,0.14465760546048578
Male,1151000,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,53546-9427,Passenger,Janesville,1,-0.6859491409493377,0.4052049931297871
Male,1385000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,78758-7841,Hatchback,Pasco,0,0.754132555954317,0.4249842022763275
Female,700000,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,SUV,Pasco,2,-0.6734866317971708,-0.7039667521138536
Male,1542000,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,53546-9427,SUV,Janesville,0,0.7362531912184227,0.4266048600922856
Female,962000,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,85257-3102,Sedan,Scottsdale,0,0.734241373799857,-0.6938663309361826
Male,1290000,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,SUV,Austin,0,0.7479285720767519,0.4206417078798006
Male,2250000,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,99301-3882,SUV,Pasco,1,-0.6729841404605853,0.49622216699807487
Female,2155000,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,53546-9427,SUV,Janesville,2,-0.6788961335538524,-0.41985062049358485
Male,13500,Acura,RL,Overhead Camshaft,Manual,Black,18000,85257-3102,SUV,Scottsdale,0,0.7675057733912065,-0.056265250537288036
Female,13500,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,Austin,0,0.7588464171939409,-0.9637191664569063
Female,807000,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,Aurora,0,0.752421319654732,-0.7114564417829748
Female,720000,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,99301-3882,Hatchback,Pasco,2,-0.6560086014405957,-0.7078964686477753
Female,850000,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,Janesville,2,-0.6882026591880646,-0.703414365343406
Male,1130000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,85257-3102,Hatchback,Scottsdale,1,-0.6562375491497928,0.22045247797605017
Male,13500,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,Sedan,Austin,1,-0.6877675088652956,-0.06325030774286589
Male,1370000,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,Middletown,1,-0.6512638944095024,0.4140795863970149
Male,1311000,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,60504-7114,Sedan,Aurora,1,-0.6417476406659648,0.40937617399659554
Female,1280000,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,06457-3834,SUV,Janesville,2,-0.6739340978339998,-0.4900457957926427
Male,2000000,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,60504-7114,Passenger,Scottsdale,0,0.7279240553164099,0.47771503956711947
Female,13500,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,Austin,2,-0.6736175621670061,-0.9547112553187317
Male,650000,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,SUV,Janesville,1,-0.6863316656605963,0.18114196853355446
Male,1290000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,Janesville,1,-0.67416531930599,0.42324231590306116
Male,13500,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,Middletown,0,0.7363474412720146,-0.05968982933154776
Female,911000,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,85257-3102,Hatchback,Scottsdale,0,0.7631342104858947,-0.6994443847301549
Male,1150000,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,38701-8047,Passenger,Greenville,1,-0.6726924026962517,0.40244867655175975
Male,655000,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Sedan,Scottsdale,0,0.7603313849825497,0.17311918709508256
Male,470000,Honda,Accord,Overhead Camshaft,Manual,Black,43000,85257-3102,Sedan,Scottsdale,0,0.718843985205442,0.1707675003168525
Male,1180000,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Sedan,Austin,0,0.7248413113310914,0.39861989831866784
Male,1195000,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,06457-3834,Hatchback,Middletown,0,0.7291284770095567,0.4027774139181811
Female,1420000,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,60504-7114,Hatchback,Aurora,2,-0.6667610007857926,-0.4713037669792165
Male,13500,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,38701-8047,SUV,Greenville,0,0.7703241555425642,-0.0638858127672115
Male,13500,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,Hatchback,Pasco,1,-0.6554683866191348,-0.046358721710363926
Male,916000,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,Austin,1,-0.6694067953233196,0.19438339532382165
Female,592000,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Hatchback,Middletown,0,0.7307480567577131,-0.7304236254007088
Male,750000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,60504-7114,Hatchback,Aurora,0,0.7653237753133351,0.17739342984873518
Male,1900000,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,99301-3882,Passenger,Pasco,0,0.7522036183458509,0.4644309188220197
Female,1410000,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,53546-9427,Hatchback,Janesville,2,-0.6835343730059597,-0.46429132794517275
Male,1125000,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,60504-7114,Hardtop,Aurora,0,0.7678514785355408,0.20707111272826584
Female,580000,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,85257-3102,SUV,Austin,0,0.7228678804354323,-0.7269392620060451
Male,710000,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,Sedan,Middletown,1,-0.6847987787363418,0.18768668533244637
Female,335000,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,06457-3834,SUV,Aurora,0,0.7685082209729952,-0.7574280078230756
Female,13500,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,60504-7114,SUV,Aurora,0,0.7443755526403564,-0.9671640868041038
Male,1012500,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,38701-8047,SUV,Greenville,0,0.723180348321165,0.1973642164368794
Female,970000,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,99301-3882,SUV,Pasco,0,0.7365567349911444,-0.69247804681812
Female,1495000,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,53546-9427,SUV,Janesville,0,0.7366333724193863,-0.4703845275305143
Male,13500,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,85257-3102,Sedan,Scottsdale,1,-0.6461558924471287,-0.06048934483216173
Male,13500,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,78758-7841,Hatchback,Austin,0,0.7779940761876936,-0.06659482049461984
Female,922000,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,38701-8047,SUV,Greenville,0,0.7664374786367876,-0.7010707325333432
Female,1130000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hatchback,Pasco,2,-0.6569475009055296,-0.6766106631167559
Female,13500,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,53546-9427,Passenger,Janesville,2,-0.6852813536525754,-0.9579180597508716
Male,1090000,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,78758-7841,SUV,Austin,0,0.7540916738239778,0.21324616350940784
Male,630100,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,06457-3834,Hatchback,Middletown,0,0.7776512603715113,0.16695791798144088
Male,1350000,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,60504-7114,Hatchback,Aurora,0,0.7222806859938831,0.42532405615578917
Male,1330000,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,60504-7114,Passenger,Greenville,0,0.7215389056397461,0.4152712000104146
Female,591000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,Aurora,2,-0.6594987566266842,-0.7223109110435378
Male,13500,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,99301-3882,Hatchback,Janesville,1,-0.6731375317749823,-0.04891897090836783
Male,1030000,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,53546-9427,Sedan,Janesville,0,0.7497442919151758,0.1986665732312547
Female,13500,Acura,RL,Overhead Camshaft,Manual,Black,18000,85257-3102,SUV,Scottsdale,0,0.7624800269065091,-0.952540029896096
Female,927000,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Sedan,Austin,2,-0.6909542032918817,-0.7029490170853893
Male,840000,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,06457-3834,SUV,Middletown,1,-0.6630278500436076,0.18662858245361713
Male,730000,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,60504-7114,SUV,Aurora,0,0.7502027866081837,0.17523760334925575
Male,770000,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,SUV,Greenville,1,-0.661227661735331,0.1813159479604245
Female,1125000,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,06457-3834,Passenger,Middletown,0,0.7573942673098548,-0.6930353845848392
Female,995000,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,60504-7114,Sedan,Aurora,2,-0.6774964818587896,-0.7006277940949763
